1;SAX-064;5JD26SH42883;T695H19572;AMARILLO;1995;5;SEDAN;TAXI;GASOLINA;1600;30375;D.D.T  ANT;CHEVROLET;1;admin;NULL;NULL;NULL
117;WMP-064;J05ETY10922;9F3FC9JLTGXX10466;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;117;admin;NULL;NULL;NULL
118;WMP-005;J05ETY10929;9F3FC9JLTGXX10467;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;118;admin;NULL;NULL;NULL
119;WMP-055;J05ETY10930;9F3FC9JLTGXX10468;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;119;admin;NULL;NULL;NULL
120;WMP-063;J05ETY10931;9F3FC9JLTGXX10469;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;120;admin;NULL;NULL;NULL
121;WMP-009;J05ETY10932;9F3FC9JLTGXX10470;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;121;admin;NULL;NULL;NULL
122;WMP-007;J05ETY10933;9F3FC9JLTGXX10471;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;122;admin;NULL;NULL;NULL
123;WMP-006;J05ETY10934;9F3FC9JLTGXX10472;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;123;admin;NULL;NULL;NULL
124;WMP-008;J05ETY10943;9F3FC9JLTGXX10473;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;124;admin;NULL;NULL;NULL
125;STB-224;J05ETY10945;9F3FC9JLTGXX10474;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;ITAGUI;HINO;125;admin;NULL;NULL;NULL
126;STB-227;J05ETY10946;9F3FC9JLTGXX10475;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;ITAGUI;HINO;126;admin;NULL;NULL;NULL
127;STC-168;J05ETY10947;9F3FC9JLTGXX10476;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;ITAGUI;HINO;127;admin;NULL;NULL;NULL
128;WMP-038;J05ETY10948;9F3FC9JLTGXX10477;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;128;admin;NULL;NULL;NULL
129;WMP-060;J05ETY10949;9F3FC9JLTGXX10478;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;129;admin;NULL;NULL;NULL
130;WMP-042;J05ETY10956;9F3FC9JLTGXX10479;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;130;admin;NULL;NULL;NULL
131;WMP-043;J05ETY10957;9F3FC9JLTGXX10480;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;131;admin;NULL;NULL;NULL
132;WMP-059;J05ETY10958;9F3FC9JLTGXX10481;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;132;admin;NULL;NULL;NULL
133;WMP-067;J05ETY10959;9F3FC9JLTGXX10482;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010589847;MEDELLIN;HINO;133;admin;NULL;NULL;NULL
134;WMP-069;J05ETY10961;9F3FC9JLTGXX10483;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010571946;MEDELLIN;HINO;134;admin;NULL;NULL;NULL
135;WMP-083;J05ETY10962;9F3FC9JLTGXX10484;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010572025;MEDELLIN;HINO;135;admin;NULL;NULL;NULL
136;WMP-070;J05ETY10969;9F3FC9JLTGXX10485;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;10010571447;MEDELLIN;HINO;136;admin;NULL;NULL;NULL
137;STC-166;J05ETY11002;9F3FC9JLTGXX10508;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;137;admin;NULL;NULL;NULL
138;STC-165;J05ETY11008;9F3FC9JLTGXX10509;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;138;admin;NULL;NULL;NULL
139;STC-164;J05ETY11007;9F3FC9JLTGXX10510;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;139;admin;NULL;NULL;NULL
140;STC-163;J05ETY11010;9F3FC9JLTGXX10512;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;140;admin;NULL;NULL;NULL
141;STC-162;J05ETY11011;9F3FC9JLTGXX10513;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;141;admin;NULL;NULL;NULL
142;STC-160;J05ETY11012;9F3FC9JLTGXX10514;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;142;admin;NULL;NULL;NULL
143;STC-161;J05ETY11013;9F3FC9JLTGXX10515;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;143;admin;NULL;NULL;NULL
144;STC-159;J05ETY11014;9F3FC9JLTGXX10516;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;144;admin;NULL;NULL;NULL
145;STC-157;J05ETY11015;9F3FC9JLTGXX10517;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;145;admin;NULL;NULL;NULL
146;STC-156;J05ETY11016;9F3FC9JLTGXX10518;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;146;admin;NULL;NULL;NULL
147;WMP-037;J05ETY11017;9F3FC9JLTGXX10519;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010571439;MEDELLIN;HINO;147;admin;NULL;NULL;NULL
148;WMP-032;J05ETY11018;9F3FC9JLTGXX10520;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010571043;N/A;HINO;148;admin;NULL;NULL;NULL
149;WMP-034;J05ETY11020;9F3FC9JLTGXX10521;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010585031;MEDELLIN;HINO;149;admin;NULL;NULL;NULL
150;WMP-035;J05ETY11021;9F3FC9JLTGXX10522;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010572991;MEDELLIN;HINO;150;admin;NULL;NULL;NULL
151;WMP-036;J05ETY11022;9F3FC9JLTGXX10523;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010572021;MEDELLIN;HINO;151;admin;NULL;NULL;NULL
152;WMP-027;J05ETY11023;9F3FC9JLTGXX10524;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010570863;MEDELLIN;HINO;152;admin;NULL;NULL;NULL
153;WMP-030;J05ETY11025;9F3FC9JLTGXX10526;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010572377;MEDELLIN;HINO;153;admin;NULL;NULL;NULL
154;WMP-029;J05ETY11033;9F3FC9JLTGXX10527;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010574115;MEDELLIN;HINO;154;admin;NULL;NULL;NULL
155;WMP-028;J05ETY11034;9F3FC9JLTGXX10528;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010574055;MEDELLIN;HINO;155;admin;NULL;NULL;NULL
156;WMP-031;J05ETY11028;9F3FC9JLTGXX10529;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;10010572235;medellin;HINO;156;admin;NULL;NULL;NULL
157;STC-167;J05ETY11032;9F3FC9JLTGXX10530;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;157;admin;NULL;NULL;NULL
158;STC-173;J05ETY11038;9F3FC9JLTGXX10534;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;158;admin;NULL;NULL;NULL
159;STC-172;J05ETY11039;9F3FC9JLTGXX10535;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;159;admin;NULL;NULL;NULL
160;STC-171;J05ETY11040;9F3FC9JLTGXX10536;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;160;admin;NULL;NULL;NULL
161;STC-169;J05ETY11042;9F3FC9JLTGXX10537;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;161;admin;NULL;NULL;NULL
162;STC-170;J05ETY11043;9F3FC9JLTGXX10538;BLANCO;2015;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;162;admin;NULL;NULL;NULL
163;STC-177;J05ETY11228;9F3FC9JLTGXX10632;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;10010549338;ITAGUI;HINO;163;admin;NULL;NULL;NULL
164;STC-176;J05ETY11227;9F3FC9JLTGXX10631;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;10010549296;ITAGUI;HINO;164;admin;NULL;NULL;NULL
165;WMP-080;J05ETY11082;9F3FC9JLTGXX10546;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;10010585311;MEDELLIN;HINO;165;admin;NULL;NULL;NULL
166;STC-175;J05ETY11009;9F3FC9JLTGXX10511;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;166;admin;NULL;NULL;NULL
167;STC-179;J05ETY10901;9F3FC9JLTGXX10451;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;167;admin;NULL;NULL;NULL
168;WMP-108;J05ETY10971;9F3FC9JLTGXX10487;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;168;admin;NULL;NULL;NULL
169;WMP-109;J05ETY10970;9F3FC9JLTGXX10486;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;169;admin;NULL;NULL;NULL
170;STU-545;G4HCAM161233;MALAB51GABM611458;AMARILLO;2011;4;HATCH BACK;TAXI;GASO;1000;1008977645;MEDELLIN;HYUNDAI;170;admin;NULL;NULL;NULL
171;TPP-629;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;171;admin;NULL;NULL;NULL
172;TMH-419;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;172;admin;NULL;NULL;NULL
173;TPP-955;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;173;admin;NULL;NULL;NULL
174;TPP-429;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;174;admin;NULL;NULL;NULL
175;WMP-120;J05ETY10906;9F3FC9JLTGXX10458;N/A;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;175;admin;NULL;NULL;NULL
176;STC-189;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;176;admin;NULL;NULL;NULL
177;STC-182;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;177;admin;NULL;NULL;NULL
178;STC-186;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;178;admin;NULL;NULL;NULL
179;TJZ-433;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;179;admin;NULL;NULL;NULL
180;TJZ-434;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;180;admin;NULL;NULL;NULL
181;TJZ-435;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;181;admin;NULL;NULL;NULL
182;TJZ-436;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;182;admin;NULL;NULL;NULL
183;TJZ-438;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;183;admin;NULL;NULL;NULL
184;TJZ-439;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;184;admin;NULL;NULL;NULL
185;STC-214;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;185;admin;NULL;NULL;NULL
186;STC-198;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;186;admin;NULL;NULL;NULL
187;STC-208;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;187;admin;NULL;NULL;NULL
188;STC-211;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;188;admin;NULL;NULL;NULL
189;STC-210;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;189;admin;NULL;NULL;NULL
190;TPP-955;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;190;admin;NULL;NULL;NULL
191;STC-190;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;191;admin;NULL;NULL;NULL
192;STC-209;J05ETY10905;9F3FC9JLTGXX10457;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;192;admin;NULL;NULL;NULL
193;STC-217;J05ETY10982;9F3FC9JLTGXX10491;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;193;admin;NULL;NULL;NULL
194;STC-213;J05ETY10972;9F3FC9JLTGXX10972;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;194;admin;NULL;NULL;NULL
195;STC-212;J05ETY10973;9F3FC9JLTGXX10973;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;195;admin;NULL;NULL;NULL
196;STC-220;J05ETY10986;9F3FC9JLTGXX10495;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;196;admin;NULL;NULL;NULL
197;STC-221;J05ETY10987;9F3FC9JLTGXX10987;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;197;admin;NULL;NULL;NULL
198;TJZ-437;J05ETY11035;9F3FC9JLTGXX1010531;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;198;admin;NULL;NULL;NULL
199;STC-197;J05ETY10989;9F3FC9JLTGXX10989;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;199;admin;NULL;NULL;NULL
200;STC-196;J05ETY10989;9F3FC9LTGXX10499;BLANCO;2016;60;CERRADA;BUS;ACPM;5123;N/A;N/A;HINO;200;admin;NULL;NULL;NULL
201;TJZ-432;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;admin;NULL;NULL;NULL
202;WDY-762;J05ETY11407;9F3FC9JLTGXX10750;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;202;admin;NULL;NULL;NULL
203;WDY-763;J05ETY11427;9F3FC9JLTGXX10764;N/A;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;203;admin;NULL;NULL;NULL
204;WDY-765;J05ETY11428;9F3FC9JLTGXX10765;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;204;admin;NULL;NULL;NULL
205;WDY-766;J05ETY11429;9F3FC9JLTGXX10766;BAMBOO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;205;admin;NULL;NULL;NULL
206;WMO-995;J05ETY11434;9F3FC9JLTGXX10771;BLANCO;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;206;admin;NULL;NULL;NULL
207;WMO-997;J05ETY11443;9F3FC9JLTGXX10774;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;207;admin;NULL;NULL;NULL
208;WDY-761;J05ETY11406;9F3FC9JLTGXX10749;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;208;admin;NULL;NULL;NULL
209;WDY-767;J05ETY11430;9F3FC9JLTGXX10767;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;209;admin;NULL;NULL;NULL
210;WDY-768;J05ETY11431;9F3FC9JLTGXX10768;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;210;admin;NULL;NULL;NULL
211;WDY-769;J05ETY11432;9F3FC9JLTGXX10769;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;211;admin;NULL;NULL;NULL
212;WMO-998;J05ETY11445;9FC3FC9JLTGXX10776;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;212;admin;NULL;NULL;NULL
213;WMP-001;J05ETY11462;9FC3FC9JLTGXX10791;BLANCO;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;213;admin;NULL;NULL;NULL
214;WMP-003;J05ETY11464;9F3FC9JLTGXX10793;BLANCO;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;214;admin;NULL;NULL;NULL
215;WMP-000;J05ETY11461;9F3FC9JLTGXX10796;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;215;admin;NULL;NULL;NULL
216;WMP-513;J05ETY11470;9F3FC9LTGXX10797;BLANCO;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;216;admin;NULL;NULL;NULL
217;WMP-514;J05ETY11471;9F3FC9JLTGXX10798;BLANCO;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;217;admin;NULL;NULL;NULL
218;WMP-004;J05ETY11466;9F3FC9JLTGXX10799;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;218;admin;NULL;NULL;NULL
219;WMP-437;J05ETY11468;9FC39JLTGXX10801;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;219;admin;NULL;NULL;NULL
220;WMP-438;J05ETY11469;9FC3JLTGXX10802;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;220;admin;NULL;NULL;NULL
221;WMP-439;J05ETY11472;9F3FC9JLTGXX10803;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;221;admin;NULL;NULL;NULL
222;WMP-440;J05ETY11473;9F3FC9JLTGXX10804;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;222;admin;NULL;NULL;NULL
223;WMP-441;J05ETY11487;9F3FC9JLTGXX10818;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;223;admin;NULL;NULL;NULL
224;WMP-550;J05ETY11491;9F3FC9JLTGXX10822;N/A;2016;0;N/A;BUS;N/A;N/A;N/A;N/A;HINO;224;admin;NULL;NULL;NULL
225;TJZ-431;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;225;admin;NULL;NULL;NULL
226;STC-216;N/A;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;226;admin;NULL;NULL;NULL
227;WMP-549;J05ETY11489;9F3FC9JLTGXX10820;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;227;admin;NULL;NULL;NULL
228;WMP-696;J05ETY11481;9F3FC9JLTGXX10812;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;228;admin;NULL;NULL;NULL
229;WMP-442;JO5ETY11488;9F3FC9JLTGXXX10819;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;229;admin;NULL;NULL;NULL
230;WMO-996;J05ETY11435;9F3C9JLGXX107772;N/A;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;230;admin;NULL;NULL;NULL
231;WMP-552;J05ETY11493;9F3FC9JLTGXX10824;N/A;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;231;admin;NULL;NULL;NULL
232;WMP-551;J05ETY11492;9F3FC9JLTGXX10823;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;232;admin;NULL;NULL;NULL
233;WMP-553;J05ETY11597;9F3FC9JLTGXX10921;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;233;admin;NULL;NULL;NULL
234;WMP-560;J05ETY11599;9F3FC9JLTGXX10923;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;234;admin;NULL;NULL;NULL
235;WMP-002;J05ETY11463;9F3FC9JLTGXX10792;N/A;2016;55;N/A;N/A;N/A;N/A;N/A;N/A;HINO;235;admin;NULL;NULL;NULL
236;WMP-736;J05ETY11474;9F3FC9JLTGXX10805;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;236;admin;NULL;NULL;NULL
237;WMO-999;J053TY11460;9F3FC9JLTGXX10795;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;237;admin;NULL;NULL;NULL
238;WMP-695;J05ETY11478;9F3FC9JLTGXX10809;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;238;admin;NULL;NULL;NULL
239;WMP-619;J05ETY11540;9F3FC8JLTGXX10870;BLANCO;2016;60;CERRADA;BUS;DIESEL;5123;10011553713;MEDELLIN;HINO;239;admin;NULL;NULL;NULL
240;WMP-763;J05ETY11530;9F3FC9JLTGXX10860;VERDE;2016;60;CERARDO;BUS;ACPM;5123;10011608050;MEDELLIN;HINO;240;admin;NULL;NULL;NULL
241;WMP-761;J05ETY11532;9F3FC9JLTGXX10862;BLANCO VERDE;2016;60;CERRADA;BUS;ACPM;5123;10011575329;MEDELLIN;HINO;241;admin;NULL;NULL;NULL
242;WMP-762;J05ETY11531;9F3FC9JLTGXX10861;BLANCO VERDE;2016;60;CERRADA;BUS;ACPM;5123;10011608246;MEDELLIN;HINO;242;admin;NULL;NULL;NULL
243;TTN-452;J05EUA10181;9F3FC9JKTEXX10090;ROJO;2014;37;CERRADA;BUS;ACPM;5123;1000638670;MEDELLIN;HINO;243;admin;NULL;NULL;NULL
244;WDY-375;J05EUA10296;9F3FC9JKTFXX10204;BLANCO;2015;37;CERRADA;BUS;ACPM;5123;1000812476;MEDELLIN;HINO;244;admin;NULL;NULL;NULL
245;TTN-345;J05EUA10182;9F3FC9JKTEXX10091;BLANCO VERDE;2014;37;CERRADA;BUS;ACPM;5123;1000636425;MEDELLIN;HINO;245;admin;NULL;NULL;NULL
246;TSZ-868;J05EUA10116;9F3FC9JKTDXX10025;ROJO;2013;55;CERRADA;BUS;ACPM;5123;1000510787;MEDELLIN;HINO;246;admin;NULL;NULL;NULL
247;TSZ-840;J05EUA10117;9F3FC9JKTDXX10026;ROJO;2013;37;CERRADA;BUS;DIESEL;5123;1000505762;MEDELLIN;HINO;247;admin;NULL;NULL;NULL
248;STC-215;N04CYV21230;9F3UCP0H0G3102333;BLANCO VERDE;2016;19;CERRADA;MICROBUS;DIESEL;4009;10011027490;ITAGUI;HINO;248;admin;NULL;NULL;NULL
249;WMP-559;J05CTE11465;9F3FC9JLTGXX10794;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;HINO;249;admin;NULL;NULL;NULL
250;WMP-558;J05ETY11601;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;250;admin;NULL;NULL;NULL
251;WMP-693;J05ETY11480;N/A;N/A;2016;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;251;admin;NULL;NULL;NULL
252;WDZ-666;J05ETY11433;9F3FC9JLTXX10770;N/A;2016;60;CERRADA;BUS;DIESEL;5123;100117 47564;MEDELLIN;HINO;252;admin;NULL;NULL;NULL
253;WMP-778;J05ETY11483;N/A;N/A;0;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;253;admin;NULL;NULL;NULL
